Cycle	Avarage Links
0	5.793
1	5.793
2	5.7907907907907905
3	5.798597194388778
4	5.802704056084126
5	5.813533834586466
6	5.796491228070176
7	5.774647887323944
8	5.77197388247112
9	5.693084300858152
10	5.802296555167249
11	5.7788894447223615
12	5.7997997997998
13	5.815723585378067
14	5.843
15	5.839241138292561
16	5.854145854145854
17	5.794871794871795
18	5.813859382903389
19	5.810196870267542
20	5.810920121334681
21	5.7893670886075945
22	5.783400809716599
23	5.757360406091371
24	5.937818552497451
25	5.952356817029903
26	5.9614994934143875
27	6.033519553072626
28	6.051204819277109
29	6.071784646061815
30	6.055359838953196
31	6.0362537764350455
32	6.01307847082495
33	6.043
34	6.00501002004008
35	5.964788732394366
36	6.001007049345418
37	6.005017561465128
38	5.965743073047859
39	6.014056224899599
40	5.985915492957746
41	5.983813859382903
42	6.027355623100304
43	6.017293997965412
44	6.1399387129724206
45	6.203769740193581
46	6.163076923076923
47	6.195196729688298
48	6.202972834443875
49	6.172431595250387
50	6.275684047496128
51	6.29557157569516
52	6.328512396694215
53	6.3360910031023785
54	6.293663060278207
55	6.416065911431514
56	6.41091658084449
57	6.3484139365574626
58	6.346917450365726
59	6.371026576341845
60	6.360587002096436
61	6.360980699008868
62	6.402691511387164
63	6.351041666666666
64	6.335584415584416
65	6.332464825429912
66	6.430944963655244
67	6.479666319082377
68	6.462982273201251
69	6.538140020898641
70	6.504692387904067
71	6.498429319371728
72	6.475341028331584
73	6.503408495018354
74	6.476842105263158
75	6.561750911933299
76	6.560250391236306
77	6.528616024973985
78	6.474205315268369
79	6.483837330552659
80	6.473903966597077
81	6.435964453737585
82	6.433141059255375
83	6.48744769874477
84	6.548286604361371
85	6.578674948240166
86	6.510704960835509
87	6.513723459347489
88	6.541127780651837
89	6.539220779220779
90	6.461780104712042
91	6.448150078165711
92	6.421818181818182
93	6.905894519131334
94	6.892101187403201
95	6.973913043478261
96	6.9907407407407405
97	6.942208462332301
98	6.917355371900826
99	6.950025759917568
100	6.937660999484802
101	6.87962962962963
102	6.840414507772021
103	7.1496388028895765
104	7.098867147270854
105	7.094378545642083
106	7.1215242018537595
107	7.0644662197008765
108	7.138618925831202
109	7.144314125446201
110	7.1416837782340865
111	7.099691675231243
112	7.128073770491803
113	7.1481103166496425
114	7.161914460285132
115	7.1181262729124235
116	7.12595614482407
117	7.25593134780414
118	7.265861027190332
119	7.292168674698795
120	7.27537688442211
121	7.2366183091545775
122	7.253359880537581
123	7.131829573934837
124	7.10468594217348
125	7.096709870388834
126	7.126984126984127
127	7.210266535044423
128	7.117412935323383
129	7.016557952834922
130	7.0858283433133735
131	7.057768924302789
132	7.04516129032258
133	7.001496259351621
134	7.007976071784646
135	6.942355889724311
136	6.937562940584089
137	6.906964921199797
138	6.93455098934551
139	6.9072375127421
140	6.90519877675841
141	6.930184804928132
142	6.995910020449898
143	7.04356740133265
144	7.010852713178295
145	6.961399897066392
146	7.075038284839204
147	7.082400813835198
148	7.057926829268292
149	7.093686354378819
150	7.093211752786221
151	7.030364372469635
152	6.980253164556962
