Cycle	Now Cost	Average Cost	Number of Replication

0	529	529.0	396
1	204	366.5	344
2	135	289.3333333333333	316
3	110	244.5	276
4	110	217.6	280
5	318	234.33333333333334	360
6	175	225.85714285714286	320
7	147	216.0	268
8	158	209.55555555555554	340
9	140	202.6	316
10	241	206.0909090909091	408
11	186	204.41666666666666	376
12	121	198.0	300
13	120	192.42857142857142	264
14	113	187.13333333333333	280
15	210	188.5625	252
16	161	186.94117647058823	272
17	102	182.22222222222223	200
18	97	177.73684210526315	184
19	82	172.95	160
20	90	169.0	136
21	35	162.9090909090909	80
22	96	160.0	156
23	64	156.0	108
24	38	151.28	68
25	118	150.0	72
26	48	146.22222222222223	48
27	49	142.75	32
28	48	139.48275862068965	40
29	15	135.33333333333334	28
30	2316	205.67741935483872	39
31	56	201.0	36
32	60	196.72727272727272	44
33	27	191.73529411764707	16
34	34	187.22857142857143	20
35	35	183.0	24
36	37	179.05405405405406	16
37	1238	206.92105263157896	8
38	64	203.25641025641025	20
39	28	198.875	20
40	0	194.02439024390245	0
41	1	189.42857142857142	4
42	26	185.62790697674419	12
43	0	181.4090909090909	0
44	9	177.57777777777778	12
45	40	174.58695652173913	8
46	2254	218.82978723404256	11
47	336	221.27083333333334	13
48	20	217.16326530612244	12
49	36	213.54	12
50	18	209.7058823529412	8
51	2540	254.51923076923077	8
52	6	249.83018867924528	8
53	5	245.2962962962963	4
54	8	240.98181818181817	8
55	2866	287.85714285714283	13
56	38	283.4736842105263	16
57	0	278.58620689655174	0
58	7	273.9830508474576	4
59	36	270.01666666666665	8
60	38	266.21311475409834	8
61	16	262.1774193548387	8
62	1929	288.63492063492066	10
63	16	284.375	4
64	23	280.3538461538462	8
65	2222	309.77272727272725	7
66	656	314.94029850746267	10
67	712	320.77941176470586	18
68	0	316.1304347826087	0
69	314	316.1	1
70	946	324.9718309859155	7
71	958	333.7638888888889	3
72	1	329.2054794520548	4
73	631	333.2837837837838	2
74	309	332.96	1
75	1894	353.5	6
76	316	353.012987012987	1
77	976	361.0	7
78	632	364.43037974683546	2
79	638	367.85	2
80	0	363.30864197530866	0
81	312	362.6829268292683	1
82	652	366.1686746987952	6
83	642	369.45238095238096	2
84	322	368.8941176470588	1
85	2609	394.9418604651163	8
86	654	397.91954022988506	2
87	331	397.15909090909093	5
88	1312	407.438202247191	4
89	1277	417.1	4
90	943	422.8791208791209	3
91	0	418.2826086956522	0
92	307	417.0860215053763	1
93	626	419.3085106382979	10
94	966	425.06315789473683	3
95	2248	444.0520833333333	11
96	642	446.0927835051546	2
97	1616	458.03061224489795	5
98	1305	466.5858585858586	4
99	1535	477.27	5
100	649	478.970297029703	2
101	943	483.51960784313724	3
102	1240	490.86407766990294	4
103	1263	498.28846153846155	4
104	1283	505.76190476190476	4
105	3839	537.2075471698113	12
106	933	540.9065420560747	3
107	1257	547.5370370370371	8
108	956	551.2844036697247	3
109	930	554.7272727272727	7
110	4105	586.7117117117117	13
111	967	590.1071428571429	7
112	635	590.5044247787611	2
113	639	590.9298245614035	2
114	673	591.6434782608695	2
115	3512	616.8189655172414	11
116	318	614.2649572649573	5
117	0	609.0593220338983	0
118	668	609.5546218487395	2
119	958	612.4583333333334	3
120	3790	638.7190082644628	12
121	323	636.1311475409836	1
122	1595	643.9268292682926	5
123	1610	651.7177419354839	5
124	956	654.152	3
125	5438	692.1190476190476	17
126	1611	699.3543307086615	5
127	962	701.40625	3
128	2215	713.1395348837209	7
129	2905	730.0	9
130	3883	754.0687022900763	12
131	1608	760.5378787878788	5
132	1572	766.6390977443609	5
133	2536	779.8432835820895	8
134	2210	790.437037037037	7
135	1581	796.25	5
136	1308	799.985401459854	4
137	2506	812.3478260869565	8
138	1571	817.8057553956835	5
139	3146	834.4357142857143	10
140	4481	860.2978723404256	18
141	2848	874.2957746478874	9
142	2170	883.3566433566433	7
143	2235	892.7430555555555	7
144	925	892.9655172413793	3
145	3457	910.527397260274	11
146	1923	917.4149659863946	6
147	1283	919.8851351351351	4
148	1950	926.7986577181208	6
149	1609	931.3466666666667	5
150	5080	958.8211920529801	16
151	1269	960.8618421052631	4
152	3470	977.2614379084968	11
153	2859	989.4805194805194	9
154	1903	995.3741935483871	6
155	5796	1026.1474358974358	18
156	937	1025.5796178343949	3
157	1890	1031.0506329113923	6
158	3227	1044.861635220126	10
159	2518	1054.06875	8
160	4480	1075.3478260869565	14
161	1915	1080.530864197531	6
162	1630	1083.9018404907974	5
163	2575	1092.9939024390244	8
164	3799	1109.3939393939395	12
165	2551	1118.078313253012	8
166	652	1115.2874251497005	2
167	1604	1118.1964285714287	5
168	3131	1130.1065088757396	10
169	2879	1140.394117647059	9
170	2870	1150.5087719298247	9
171	3207	1162.4651162790697	10
172	3507	1176.0173410404625	11
173	2492	1183.5804597701149	8
174	0	1176.817142857143	0
175	1583	1179.125	5
176	2200	1184.8926553672316	7
177	637	1181.814606741573	2
178	935	1180.4357541899442	3
179	635	1177.4055555555556	2
180	2835	1186.5635359116022	9
181	972	1185.3846153846155	3
182	2897	1194.7377049180327	9
183	2207	1200.2391304347825	7
184	2531	1207.4324324324325	8
185	626	1204.3064516129032	2
186	1293	1204.7807486631016	4
187	2515	1211.75	8
188	968	1210.4603174603174	3
189	1903	1214.1052631578948	6
190	3541	1226.2879581151833	11
191	1602	1228.2447916666667	5
192	635	1225.1709844559587	2
193	635	1222.1288659793815	2
194	2256	1227.4307692307693	7
195	1590	1229.280612244898	5
196	1276	1229.517766497462	4
197	994	1228.328282828283	3
198	2541	1234.9246231155778	8
199	625	1231.875	2
200	4389	1247.5820895522388	14
201	2483	1253.6980198019803	8
202	1604	1255.423645320197	5
203	623	1252.3235294117646	2
204	1897	1255.4682926829269	6
205	4501	1271.2233009708739	14
206	2501	1277.1642512077294	8
207	2544	1283.2548076923076	8
208	1250	1283.0956937799042	4
209	1265	1283.009523809524	4
210	3162	1291.914691943128	10
211	2250	1296.433962264151	7
212	3462	1306.6009389671362	11
213	3166	1315.2897196261683	10
214	2217	1319.4837209302325	7
215	1577	1320.6759259259259	5
216	1583	1321.884792626728	5
217	2222	1326.01376146789	7
218	636	1322.86301369863	2
219	981	1321.3090909090909	3
220	674	1318.3800904977375	2
221	305	1313.8153153153153	1
222	1253	1313.542600896861	4
223	671	1310.674107142857	2
224	1917	1313.368888888889	6
225	947	1311.7477876106195	3
226	1658	1313.273127753304	5
227	1875	1315.7368421052631	6
228	1604	1316.995633187773	5
229	1569	1318.091304347826	5
230	1598	1319.3030303030303	5
231	1280	1319.1336206896551	4
232	2575	1324.5236051502145	8
233	2208	1328.2991452991453	7
234	1605	1329.476595744681	5
235	2817	1335.7796610169491	9
236	966	1334.2194092827003	3
237	626	1331.2436974789916	2
238	620	1328.2677824267782	2
239	1918	1330.725	6
240	1889	1333.0414937759335	6
241	2839	1339.2644628099174	9
242	1266	1338.962962962963	4
243	325	1334.8073770491803	1
244	2229	1338.4571428571428	7
245	3143	1345.7926829268292	10
246	927	1344.0971659919028	3
247	1615	1345.1895161290322	5
248	303	1341.004016064257	1
249	1583	1341.972	5
250	911	1340.2549800796812	3
251	1940	1342.6349206349207	6
252	1577	1343.5612648221345	5
253	1249	1343.1889763779527	4
254	957	1341.6745098039216	3
255	2202	1345.03515625	7
256	622	1342.2217898832685	2
257	948	1340.6937984496124	3
258	940	1339.146718146718	3
259	1593	1340.123076923077	5
260	944	1338.6053639846743	3
261	1243	1338.2404580152672	4
262	1248	1337.8973384030419	4
263	0	1332.8295454545455	0
264	1269	1332.588679245283	4
265	1320	1332.5413533834587	4
266	326	1328.7715355805244	1
267	1257	1328.5037313432836	4
268	620	1325.8698884758364	2
269	649	1323.362962962963	2
270	315	1319.6420664206642	1
271	662	1317.2242647058824	2
272	325	1313.5897435897436	1
273	650	1311.1678832116788	2
274	614	1308.6327272727274	2
275	643	1306.2210144927535	2
276	985	1305.0613718411553	3
277	1567	1306.0035971223022	5
278	1270	1305.8745519713261	4
279	1573	1306.8285714285714	5
280	1584	1307.8149466192172	5
281	323	1304.322695035461	1
282	1295	1304.2897526501768	4
283	314	1300.8028169014085	1
284	1242	1300.5964912280701	4
285	311	1297.1363636363637	1
286	1891	1299.205574912892	6
287	1256	1299.0555555555557	4
288	1326	1299.1487889273355	4
289	339	1295.8379310344828	1
290	1279	1295.7800687285223	4
291	1243	1295.599315068493	4
292	305	1292.2184300341296	1
293	1592	1293.2380952380952	5
294	308	1289.8983050847457	1
295	948	1288.7432432432433	3
296	1906	1290.8215488215487	6
297	308	1287.523489932886	1
298	982	1286.5016722408027	3
299	670	1284.4466666666667	2
300	951	1283.3388704318936	3
301	0	1279.08940397351	0
302	643	1276.990099009901	2
303	1261	1276.9375	4
304	0	1272.7508196721312	0
305	619	1270.6143790849674	2
306	933	1269.514657980456	3
307	1275	1269.5324675324675	4
308	929	1268.4304207119742	3
309	323	1265.3806451612904	1
310	0	1261.3118971061094	0
311	312	1258.2692307692307	1
312	336	1255.3226837060704	1
313	655	1253.4108280254777	2
314	337	1250.5015873015873	1
315	953	1249.5601265822784	3
316	318	1246.621451104101	1
317	952	1245.6949685534591	3
318	0	1241.7899686520377	0
319	972	1240.946875	3
320	1613	1242.1059190031153	5
321	316	1239.2298136645963	1
322	625	1237.328173374613	2
323	1878	1239.3055555555557	6
324	1250	1239.3384615384616	4
325	641	1237.5030674846626	2
326	949	1236.6207951070337	3
327	0	1232.8506097560976	0
328	930	1231.9300911854104	3
329	1260	1232.0151515151515	4
330	648	1230.250755287009	2
331	0	1226.5451807228915	0
332	651	1224.8168168168168	2
333	309	1222.0748502994013	1
334	0	1218.4268656716417	0
335	958	1217.6517857142858	3
336	312	1214.9643916913947	1
337	304	1212.2692307692307	1
338	0	1208.6932153392331	0
