Cycle	Now Cost	Average Cost	Number of Replication

0	529	529.0	396
1	204	366.5	344
2	135	289.3333333333333	316
3	110	244.5	276
4	110	217.6	280
5	318	234.33333333333334	360
6	175	225.85714285714286	320
7	147	216.0	268
8	158	209.55555555555554	340
9	140	202.6	316
10	241	206.0909090909091	408
11	186	204.41666666666666	376
12	121	198.0	300
13	120	192.42857142857142	264
14	113	187.13333333333333	280
15	210	188.5625	252
16	161	186.94117647058823	272
17	102	182.22222222222223	200
18	97	177.73684210526315	184
19	82	172.95	160
20	90	169.0	136
21	35	162.9090909090909	80
22	96	160.0	156
23	64	156.0	108
24	38	151.28	68
25	118	150.0	72
26	48	146.22222222222223	48
27	49	142.75	32
28	48	139.48275862068965	40
29	15	135.33333333333334	28
30	2124	199.48387096774192	39
31	73	195.53125	36
32	60	191.42424242424244	44
33	21	186.41176470588235	16
34	38	182.17142857142858	20
35	35	178.08333333333334	24
36	37	174.27027027027026	16
37	1299	203.8684210526316	8
38	65	200.30769230769232	20
39	30	196.05	20
40	0	191.26829268292684	0
41	1	186.73809523809524	4
42	26	183.0	12
43	0	178.8409090909091	0
44	18	175.26666666666668	12
45	40	172.32608695652175	8
46	5546	286.6595744680851	11
47	16	281.0208333333333	12
48	22	275.734693877551	12
49	34	270.9	12
50	20	265.98039215686276	8
51	4573	348.8076923076923	8
52	6	342.33962264150944	8
53	21	336.3888888888889	4
54	9	330.43636363636364	8
55	5529	423.26785714285717	13
56	56	416.82456140350877	16
57	0	409.63793103448273	0
58	4	402.76271186440675	4
59	38	396.68333333333334	8
60	28	390.6393442622951	8
61	23	384.7096774193548	8
62	2020	410.6666666666667	10
63	22	404.59375	4
64	23	398.7230769230769	8
65	3165	440.6363636363636	7
66	1624	458.2985074626866	11
67	783	463.0735294117647	18
68	0	456.3623188405797	0
69	735	460.34285714285716	1
70	2584	490.2535211267606	8
71	1843	509.0416666666667	3
72	10	502.2054794520548	4
73	590	503.3918918918919	1
74	0	496.68	0
75	2922	528.5921052631579	6
76	410	527.0519480519481	1
77	698	529.2435897435897	6
78	1182	537.506329113924	2
79	0	530.7875	0
80	0	524.2345679012345	0
81	811	527.7317073170732	1
82	2761	554.6385542168674	8
83	1038	560.3928571428571	2
84	0	553.8	0
85	3754	591.0116279069767	9
86	516	590.1494252873563	1
87	851	593.1136363636364	6
88	1904	607.8426966292135	3
89	693	608.7888888888889	1
90	1177	615.032967032967	2
91	0	608.3478260869565	0
92	1119	613.8387096774194	2
93	995	617.8936170212766	9
94	3178	644.8421052631579	4
95	5173	692.0104166666666	11
96	7269	759.8144329896908	8
97	1697	769.3775510204082	2
98	3459	796.5454545454545	6
99	3172	820.3	4
100	680	818.9108910891089	1
101	463	815.4215686274509	1
102	2825	834.9320388349514	5
103	997	836.4903846153846	2
104	4036	866.9619047619047	5
105	10563	958.433962264151	12
106	914	958.018691588785	1
107	8	949.2222222222222	4
108	716	947.0825688073395	1
109	584	943.7818181818182	5
110	11084	1035.1351351351352	12
111	507	1030.419642857143	5
112	1015	1030.283185840708	1
113	621	1026.6929824561403	1
114	895	1025.5478260869565	1
115	8666	1091.4137931034484	10
116	11	1082.179487179487	4
117	0	1073.0084745762713	0
118	1238	1074.3949579831933	1
119	1836	1080.7416666666666	2
120	11951	1170.5785123966941	17
121	0	1160.983606557377	0
122	8103	1217.4227642276423	12
123	2093	1224.483870967742	3
124	3496	1242.656	4
125	20402	1394.7142857142858	23
126	952	1391.2283464566929	1
127	996	1388.140625	1
128	1977	1392.7054263565892	3
129	2514	1401.3307692307692	3
130	10059	1467.4198473282443	16
131	16910	1584.409090909091	20
132	4531	1606.563909774436	5
133	5576	1636.186567164179	7
134	10051	1698.5185185185185	13
135	7292	1739.6470588235295	7
136	980	1734.102189781022	2
137	4348	1753.0434782608695	6
138	1250	1749.4244604316548	2
139	7222	1788.5142857142857	10
140	15198	1883.6170212765958	24
141	9941	1940.3591549295775	15
142	7899	1982.027972027972	12
143	0	1968.263888888889	0
144	8308	2011.9862068965517	12
145	6611	2043.486301369863	10
146	0	2029.5850340136055	0
147	1096	2023.277027027027	2
148	2339	2025.3959731543623	3
149	2014	2025.32	2
150	13053	2098.3509933774835	20
151	5304	2119.440789473684	7
152	12415	2186.732026143791	19
153	10469	2240.512987012987	16
154	1883	2238.206451612903	3
155	15593	2323.8141025641025	26
156	0	2309.0127388535034	0
157	3780	2318.3227848101264	6
158	1717	2314.5408805031448	3
159	12747	2379.74375	23
160	6775	2407.0434782608695	11
161	738	2396.740740740741	1
162	1010	2388.2331288343557	2
163	3619	2395.737804878049	6
164	16069	2478.6060606060605	24
165	13226	2543.3493975903616	19
166	0	2528.119760479042	0
167	10030	2572.7738095238096	13
168	6916	2598.473372781065	11
169	6001	2618.4882352941177	10
170	3377	2622.9239766081873	5
171	3522	2628.1511627906975	5
172	10018	2670.8670520231212	13
173	2308	2668.7816091954023	3
174	0	2653.5314285714285	0
175	13814	2716.943181818182	18
176	2135	2713.6553672316386	3
177	487	2701.14606741573	1
178	14644	2767.8659217877093	20
179	0	2752.488888888889	0
180	14423	2816.966850828729	22
181	739	2805.5494505494507	1
182	8112	2834.5464480874316	12
183	1721	2828.4945652173915	3
184	5489	2842.8756756756757	9
185	6725	2863.7473118279568	10
186	6026	2880.657754010695	10
187	8870	2912.5159574468084	15
188	0	2897.10582010582	0
189	7521	2921.442105263158	11
190	5849	2936.7696335078535	11
191	9567	2971.3020833333335	14
192	9122	3003.1709844559587	12
193	0	2987.6907216494847	0
194	9195	3019.523076923077	13
195	5704	3033.219387755102	8
196	1500	3025.43654822335	2
197	8610	3053.6414141414143	11
198	8177	3079.386934673367	11
199	0	3063.99	0
200	5569	3076.452736318408	12
201	11783	3119.5544554455446	15
202	3970	3123.743842364532	6
203	2499	3120.6813725490197	3
204	11867	3163.346341463415	17
205	17828	3234.5339805825242	23
206	585	3221.7342995169083	1
207	2557	3218.5384615384614	4
208	2261	3213.956937799043	3
209	1314	3204.9095238095238	2
210	8256	3228.8483412322275	8
211	6939	3246.3490566037735	11
212	13895	3296.342723004695	20
213	2478	3292.5186915887853	3
214	9931	3323.3953488372094	13
215	14460	3374.953703703704	21
216	1408	3365.8894009216588	2
217	11984	3405.422018348624	16
218	909	3394.0228310502284	1
219	19117	3465.490909090909	25
220	8548	3488.4886877828053	12
221	4113	3491.301801801802	5
222	7407	3508.8609865470853	11
223	11312	3543.6964285714284	15
224	345	3529.48	1
225	807	3517.433628318584	1
226	3022	3515.251101321586	6
227	7041	3530.714912280702	10
228	2122	3524.5633187772924	3
229	1993	3517.904347826087	3
230	5000	3524.3203463203463	5
231	366	3510.706896551724	1
232	9138	3534.8583690987125	13
233	10064	3562.7606837606836	14
234	1133	3552.4212765957445	1
235	4354	3555.8177966101694	5
236	0	3540.8143459915614	0
237	14560	3587.1134453781515	23
238	11963	3622.1589958158997	19
239	7474	3638.2083333333335	12
240	7972	3656.1908713692947	12
241	13089	3695.1694214876034	18
242	9596	3719.4526748971193	12
243	735	3707.22131147541	1
244	18328	3766.8979591836733	26
245	26008	3857.308943089431	30
246	7808	3873.3036437246965	10
247	9745	3896.9798387096776	12
248	8080	3913.7791164658634	10
249	5367	3919.592	8
250	12240	3952.7410358565735	18
251	9883	3976.2738095238096	12
252	13368	4013.395256916996	17
253	9834	4036.3110236220473	13
254	16269	4084.2823529411767	20
255	10945	4111.08203125	15
256	6950	4122.128404669261	10
257	500	4108.089147286822	1
258	853	4095.5212355212357	1
259	15421	4139.080769230769	22
260	707	4125.931034482759	1
261	22600	4196.442748091603	30
262	3033	4192.019011406844	4
263	13201	4226.143939393939	18
264	18406	4279.652830188679	23
265	5663	4284.853383458647	9
266	437	4270.441947565543	1
267	0	4254.507462686567	0
268	667	4241.171003717473	1
269	2489	4234.681481481482	3
270	747	4221.811808118081	1
271	6536	4230.319852941177	10
272	35377	4344.410256410257	40
273	8738	4360.445255474453	12
274	7243	4370.927272727273	9
275	18869	4423.45652173913	24
276	817	4410.436823104693	1
277	11306	4435.241007194245	14
278	17079	4480.559139784947	21
279	8909	4496.375	12
280	1840	4486.921708185054	3
281	347	4472.241134751773	1
282	14285	4506.915194346289	18
283	9011	4522.774647887324	11
284	8133	4535.442105263158	11
285	3621	4532.244755244756	4
286	396	4517.832752613241	1
287	8326	4531.055555555556	12
288	4331	4530.363321799308	5
289	8165	4542.896551724138	11
290	0	4527.285223367698	0
291	1905	4518.304794520548	3
292	0	4502.883959044369	0
293	8080	4515.051020408163	13
294	16788	4556.654237288136	23
295	5467	4559.72972972973	7
296	22314	4619.508417508418	29
297	9365	4635.432885906041	11
298	0	4619.929765886288	0
299	0	4604.53	0
300	470	4590.794019933554	1
301	0	4575.592715231788	0
302	1800	4566.4323432343235	2
303	9807	4583.671052631579	12
304	5826	4587.744262295082	8
305	14039	4618.630718954249	19
306	0	4603.586319218241	0
307	657	4590.772727272727	1
308	8697	4604.061488673139	11
309	1209	4593.109677419355	2
310	11164	4614.237942122187	14
311	16800	4653.294871794872	20
312	21066	4705.731629392972	27
313	16865	4744.455414012738	20
314	26878	4814.720634920635	33
315	10062	4831.3259493670885	14
316	1009	4819.268138801262	1
317	20504	4868.591194968553	25
318	799	4855.833855799373	1
319	1411	4845.06875	2
320	7445	4853.1682242990655	10
321	2101	4844.621118012423	3
322	12433	4868.114551083591	17
323	2120	4859.632716049383	3
324	7626	4868.1446153846155	11
325	674	4855.2791411042945	1
326	5705	4857.877675840979	7
327	0	4843.067073170731	0
328	15744	4876.200607902736	22
329	8822	4888.157575757576	11
330	1365	4877.513595166163	2
331	0	4862.8222891566265	0
332	1262	4852.009009009009	2
333	18585	4893.125748502994	24
334	11447	4912.689552238806	15
335	13783	4939.089285714285	16
