Cycle	Average Remaining	Standard Deviation

0	98.185	2.818567898774085
1	97.4	3.5451375149632027
2	97.0074812967581	3.8525893902244164
3	96.51718983557548	4.190188677178372
4	96.27431421446384	4.366574283869288
5	95.055	5.287454491530007
6	94.54137587238286	5.6252095355857215
7	93.92176529588767	5.95850257901501
8	93.4470647265429	6.141538275972559
9	93.16028225806451	6.319348531870982
10	92.07680646791309	6.826637128650871
11	91.58481012658228	6.958087724230144
12	91.27906976744185	7.046791933477066
13	90.96464646464646	7.148117023520253
14	90.77429149797571	7.23698897107569
15	90.41898031297325	7.255029163687499
16	90.13191273465246	7.33471767491569
17	89.81275303643724	7.583513422320688
18	89.91939546599497	7.554558897650048
19	89.79899497487438	7.683514037860633
20	89.15492957746478	8.059304585305853
21	89.12977099236642	8.179782619115125
22	89.20570264765784	8.206368364277033
23	89.32142857142857	8.23656030488313
24	89.41266598569969	8.284921962886909
25	89.04907975460122	8.585140110095807
26	89.12289648138704	8.628727068016177
27	89.21558704453442	8.595765091403788
28	89.32453021838496	8.682725315597777
29	89.4475418144957	8.713292600793123
30	89.24758515505846	8.950906702209979
31	89.23350253807106	9.135776842237997
32	89.42522889114954	9.079827645808413
33	89.64813870474248	9.093965663713554
34	89.84802431610942	9.034039396618171
35	89.93920972644376	9.058464711463696
36	90.09659379766141	9.019241659883898
37	90.08664627930683	9.173616747928177
38	90.02564102564102	9.242478328574899
39	90.33553634977123	8.973545066865949
40	90.44252288911495	9.025056303379046
41	90.36335721596724	9.194811049942848
42	90.56661562021439	9.10316551536289
43	90.54731457800511	9.190445183851262
44	90.82177709296353	9.06966954661394
45	90.69408740359897	9.176096055879777
46	90.67148760330579	9.211568959623667
47	90.88797108931337	9.1697450079255
48	91.09222050489439	9.093812786121871
49	91.06295149638802	9.136644941145832
50	91.203125	9.057923593059742
51	91.35318704284222	9.005752142861102
52	91.3343717549325	9.126752653744099
53	91.41287284144427	9.120617924352764
54	91.58606344253771	9.079917599867322
55	91.45985401459853	9.13598806813862
56	91.49818558838777	9.137340467967892
57	91.61909704203426	9.112633916983572
58	91.79034769071095	9.055467247764867
59	91.90427174472465	9.019341163582812
60	91.93682030036251	9.06216762727366
61	92.21763795771015	8.930036111275369
62	92.40394600207685	8.877607394859421
63	92.46233766233766	8.947674581604105
64	92.61228704181724	8.840736103400083
65	92.74235355106272	8.752765278143361
66	92.76418532014576	8.670767964626373
67	92.79069767441861	8.661173391854456
68	93.0185758513932	8.588281238832623
69	93.14595152140278	8.553654392539679
70	93.15082644628099	8.602481829932152
71	93.31956633970057	8.534789555790114
72	93.46432264736298	8.530992430118735
73	93.58735095904613	8.500934028687936
74	93.69734789391576	8.377883711447291
75	93.74869109947645	8.344482185196627
76	93.87301587301587	8.373423345736128
77	93.90774125132556	8.338744383701833
78	93.9796464916979	8.20725769019832
79	94.1160809371672	8.102009722032289
80	94.21164021164022	8.015539483517935
81	94.16447021613074	8.042482203799025
82	94.27225130890052	7.869122139655471
83	94.4276795005203	7.864570111709003
84	94.57172342621259	7.801188672926138
85	94.52810727178958	7.792335313118603
86	94.64766839378238	7.764571559672619
87	94.73385012919897	7.729086041747346
88	94.80492813141684	7.6872032595800786
89	94.90165631469979	7.645228907797072
90	94.9146404552509	7.681259839044193
91	95.01290655653072	7.65635383550621
92	95.08290155440415	7.642915593499752
93	95.14004149377594	7.653923522063098
94	95.2529994783516	7.5659127073840935
95	95.3198127925117	7.560226154693437
96	95.44984488107549	7.492652625952927
97	95.54347826086956	7.479718729774188
98	95.60082516761217	7.438629012524409
99	95.74160206718346	7.403042601608672
100	95.82174137042762	7.358870418109298
101	95.92382913021102	7.256443378601274
102	95.95372750642673	7.284267526190813
103	95.95833333333333	7.194923702398173
104	96.03626943005182	7.209495931949467
105	96.06846473029046	7.208424045141997
106	96.12701717855283	7.209241555970885
107	96.18181818181819	7.170317933537104
108	96.2506473329881	7.038122428006639
109	96.29591308846352	7.029774447468814
110	95.99792638672888	7.397844208815683
111	96.18604651162791	6.974125262116078
112	96.24226804123711	6.920238916672904
113	96.32642487046633	6.910031125970531
114	96.44559585492227	6.871892411329879
115	96.49484536082474	6.882205834426417
116	96.58124038954382	6.7874111925293255
117	96.63926002055499	6.825171900645159
118	96.72307692307692	6.842834113013835
119	96.8265306122449	6.809395535228086
120	96.84584178498986	6.699894188549304
121	96.92230070635722	6.538246194326974
122	96.99696663296258	6.489034716976087
123	97.01522842639594	6.556980725759897
124	97.07739307535641	6.520501065291383
125	97.14792299898683	6.405864714372804
