Cycle	Average Remaining	Standard Deviation

0	99.48	2.677610875388719
1	99.05	3.296285788580858
2	98.66366366366367	3.76094406443542
3	98.34168336673346	4.022066429758196
4	97.99699549323987	4.207000920824199
5	97.54887218045113	4.702777621903094
6	97.16791979949875	5.108406403278392
7	96.87122736418512	5.267317802743098
8	96.4841788046208	5.5096315345964415
9	96.14840989399293	5.714245580222381
10	95.68647029455816	6.257638354928485
11	95.31765882941471	6.30170227189935
12	95.01001001001	6.405250849862188
13	94.74712068102153	6.371144568954581
14	94.49	6.30979397444959
15	94.32850723914129	6.561403970702381
16	94.11588411588411	6.736793439309711
17	93.9567621920563	6.870286116266493
18	93.83915022761761	7.081147475855498
19	93.76577486118123	7.161654327226597
20	93.46309403437816	7.484253906910522
21	93.50886075949367	7.420237185200749
22	93.47165991902834	7.599071380958783
23	93.42639593908629	7.647347533355016
24	93.47094801223241	7.628559741815024
25	93.5022807906741	7.744364029968497
26	93.5612968591692	7.829258932904838
27	93.66683595733875	7.923545693247059
28	93.785140562249	7.88362338759642
29	93.90329012961116	7.862155413885987
30	93.84499245093104	7.978757596708175
31	93.95770392749245	8.049181690422255
32	93.98893360160966	8.091735415962878
33	94.16	8.123742979686135
34	94.21342685370742	8.25262539318338
35	94.30080482897384	8.250863299032845
36	94.40080563947633	8.297276894176258
37	94.50075263421977	8.250619684933659
38	94.60957178841309	8.326543094942409
39	94.68875502008032	8.358721668521158
40	94.64788732394366	8.325701911830135
41	94.72938796155792	8.350177512520549
42	94.80749746707194	8.294223688860082
43	94.8880976602238	8.332328742390407
44	94.94892747701736	8.377869482223234
45	95.05858380030566	8.323189493803731
46	95.1076923076923	8.480435774594502
47	95.18650996423096	8.481633707824074
48	95.26909277293696	8.500502663929515
49	95.34847702632938	8.630248301492006
50	95.45172947857512	8.573678523170367
51	95.54067971163748	8.471551856803252
52	95.60950413223141	8.493670729202808
53	95.67218200620475	8.368836492916909
54	95.78567748583204	8.339449368010907
55	95.82904222451081	8.150425779236464
56	95.90628218331616	8.229753193753629
57	96.00624024960999	8.048924220716096
58	96.06583072100314	8.078995948881142
59	96.16988014590933	8.155916845490708
60	96.23165618448637	8.242388717515711
61	96.30672926447575	8.122538112328794
62	96.3975155279503	8.025992809309084
63	96.44791666666667	8.152198067596926
64	96.48831168831168	8.154307076599098
65	96.529442417926	8.169541377594095
66	96.59397715472481	8.115259814676948
67	96.68404588112617	8.260899871162943
68	96.75182481751825	8.196092263546337
69	96.83908045977012	8.184488461683403
70	96.80396246089677	8.206334225763191
71	96.82722513089006	8.233120384428636
72	96.89401888772298	8.137827666790582
73	96.96906135291033	8.113057046669544
74	97.01578947368421	8.036090682825916
75	97.04533611255863	7.889205690826118
76	97.08398539384454	7.880524403211279
77	97.14360041623308	7.844649785388813
78	97.19645648775403	7.754786212953768
79	97.23149113660062	7.64665864602438
80	97.160751565762	7.643591886639126
81	97.22425509670674	7.685223846849888
82	97.2627163083377	7.779274607540463
83	97.30125523012552	7.657303874129058
84	97.37279335410176	7.513688903694536
85	97.37060041407868	7.393594764330031
86	97.38903394255874	7.4074814235447715
87	97.42620403935784	7.398259264202551
88	97.45473357475427	7.422053242585625
89	97.51168831168832	7.448383352945971
90	97.38219895287958	7.676096194266936
91	97.43095362167796	7.529509120047492
92	97.46493506493506	7.507066890427277
93	97.50258531540848	7.292109312267044
94	97.52710376871451	7.312537384762145
95	97.56010230179028	7.256419298702597
96	97.64917695473251	7.40713769799343
97	97.68833849329205	7.448081818299684
98	97.69628099173553	7.610699221525677
99	97.73827923750645	7.71444806124011
100	97.6764554353426	7.750393380916225
101	97.70576131687243	7.5279050945039465
102	97.72538860103627	7.518348964784318
103	97.78637770897832	7.413460142512605
104	97.826982492276	7.451403408039131
105	97.80299123259412	7.681512113065256
106	97.82183316168899	7.660558234952118
107	97.83393501805054	7.672150563795094
108	97.8772378516624	7.591894019850555
109	97.89903110657828	7.519993935357065
110	97.87987679671458	7.798163699958818
111	97.8879753340185	7.825770506503308
112	97.90983606557377	7.778495264402887
113	97.926455566905	7.738358618260159
114	97.9837067209776	7.689874555083844
115	97.9837067209776	7.764323382275165
116	97.99592044875064	7.768308788474539
117	98.03129732458355	7.64786427870589
118	98.0563947633434	7.554152291298974
119	98.0773092369478	7.343176435676949
120	98.06030150753769	7.636977555035043
121	98.0840420210105	7.5106021757751655
122	98.12842210054754	7.138039212266916
123	98.16541353383458	7.352394211587545
124	98.19042871385842	7.282747912109619
125	98.1555333998006	7.9099954940218105
126	98.18452380952381	7.382732280270232
127	98.20335636722606	7.333596546520602
128	98.19900497512438	7.8993821035498355
129	98.2037129954842	8.086902050109428
130	98.19860279441117	7.902765993232135
131	98.22709163346613	7.195951483335159
132	98.24317617866005	7.007372116683655
133	98.25436408977556	7.214115153030418
134	98.26021934197408	7.014383276478816
135	97.96992481203007	7.23460402198537
136	97.97583081570997	7.298464639469792
137	97.97153024911032	7.665856634677953
138	97.99086757990868	7.68125266725868
139	98.01223241590215	7.751745673456546
140	97.96636085626912	7.738750492654654
141	97.97227926078028	7.672735052245129
142	97.99079754601227	7.8714260453238785
143	98.00102511532548	7.874692458302628
144	98.00516795865633	7.677423088788932
145	97.9825012866701	7.642667885099352
146	98.00918836140889	7.5674295199224035
147	98.0264496439471	7.552721144590845
148	98.04369918699187	7.554828083174049
