cycle	Ave: occupancy
0	1.0
1	1.0
2	1.0
3	1.0
4	0.9985999999999999
5	0.9572999999999905
6	0.9563999999999905
7	0.9555999999999903
8	0.9545999999999901
9	0.9520239880059869
10	0.9399300349824959
11	0.9380309845077333
12	0.9357321339330202
13	0.9326336831584071
14	0.9286356821589066
15	0.9087456271863985
16	0.9036481759120357
17	0.8990504747626102
18	0.8943056943056854
19	0.887112887112878
20	0.8640359640359573
21	0.8555444555444484
22	0.8488511488511411
23	0.8436563436563354
24	0.8365634365634277
25	0.8213786213786105
26	0.8146926536731524
27	0.814592703648165
28	0.8069965017491141
29	0.7994002998500634
30	0.7649999999999881
31	0.7565999999999885
32	0.7467999999999887
33	0.7359999999999888
34	0.7216608304151969
35	0.6999499749874827
36	0.687643821910945
37	0.6752999999999898
38	0.6597999999999911
39	0.6469999999999919
40	0.6282141070535197
41	0.6099049524762328
42	0.5935967983991958
43	0.5742871435717829
44	0.5538769384692339
45	0.5346673336668336
46	0.5142571285642822
47	0.49334667333666915
48	0.473336668334168
49	0.4529264632316168
50	0.4315157578789408
51	0.40820410205102703
52	0.3846000000000011
53	0.3620000000000009
54	0.3404000000000001
55	0.2901999999999997
56	0.26889999999999825
57	0.24919999999999712
58	0.2299999999999973
59	0.21250625312656085
60	0.19629814907453505
61	0.17828914457228418
62	0.18249124562280883
63	0.16808404202100838
64	0.15347673836918285
65	0.1282999999999992
66	0.11999999999999912
67	0.10669999999999936
68	0.09719999999999954
69	0.08589999999999984
70	0.07480000000000006
71	0.06840000000000028
72	0.06290000000000046
73	0.05900000000000041
74	0.05470000000000037
75	0.05240000000000035
76	0.05080000000000034
77	0.05270000000000037
78	0.050900000000000355
79	0.04980000000000034
80	0.047000000000000305
81	0.0457000000000003
82	0.0457000000000003
83	0.05130000000000039
84	0.05472736368184136
85	0.057128564282141546
86	0.05780000000000047
87	0.06310000000000054
88	0.0662000000000005
89	0.07080000000000031
90	0.07440000000000015
91	0.07999999999999995
92	0.09849999999999956
93	0.10289999999999941
94	0.11479999999999929
95	0.11739999999999912
96	0.1202999999999991
97	0.127599999999999
98	0.13409999999999866
99	0.1428999999999984
100	0.15209999999999804
101	0.1608999999999978
102	0.1752999999999974
103	0.18709999999999707
104	0.19629999999999695
105	0.20439999999999695
106	0.22141070535267318
107	0.24772386193096224
108	0.262531265632814
109	0.26693346673336477
110	0.2551275637818878
111	0.2661330665332645
112	0.2737737737737721
113	0.2843843843843833
114	0.2900900900900895
