Max Battery: 99.89379079623207
Min Battery: 57.594171616446246
Max Capacity: 10
Min Capacity: 6
Average Battery: 78.45873020934674
Average Capacity: 9.759656652360515

Max Battery: 99.17087864764858
Min Battery: 57.79866166765735
Max Capacity: 10
Min Capacity: 6
Average Battery: 76.7195989769856
Average Capacity: 9.822384428223843

Max Battery: 97.33174413553489
Min Battery: 52.026344573030705
Max Capacity: 10
Min Capacity: 4
Average Battery: 77.08583959338257
Average Capacity: 9.825174825174825

Max Battery: 98.8366220274269
Min Battery: 58.84421714714714
Max Capacity: 10
Min Capacity: 3
Average Battery: 79.35291693755542
Average Capacity: 9.671641791044776

Max Battery: 99.46470366095883
Min Battery: 60.893104788381656
Max Capacity: 10
Min Capacity: 5
Average Battery: 79.80957472511469
Average Capacity: 9.785547785547786

Max Battery: 98.30812741545816
Min Battery: 52.33058907822516
Max Capacity: 10
Min Capacity: 4
Average Battery: 77.62529731678578
Average Capacity: 9.759036144578314

Max Battery: 98.3601618646498
Min Battery: 59.52404655224484
Max Capacity: 10
Min Capacity: 4
Average Battery: 78.7653819267197
Average Capacity: 9.721238938053098

Max Battery: 98.61813559348457
Min Battery: 59.193659371724955
Max Capacity: 10
Min Capacity: 4
Average Battery: 76.92065726379991
Average Capacity: 9.681715575620768

Max Battery: 97.43143137519533
Min Battery: 53.764966862369285
Max Capacity: 10
Min Capacity: 6
Average Battery: 77.85213066380142
Average Capacity: 9.82837528604119

Max Battery: 98.20654740197534
Min Battery: 53.11845429921589
Max Capacity: 10
Min Capacity: 5
Average Battery: 78.52316355530385
Average Capacity: 9.744471744471744

Max Battery: 98.28782421754507
Min Battery: 54.7760564058361
Max Capacity: 10
Min Capacity: 5
Average Battery: 77.09895341913358
Average Capacity: 9.7018779342723

Max Battery: 98.10352905961521
Min Battery: 53.72318906573455
Max Capacity: 10
Min Capacity: 5
Average Battery: 78.99538072856106
Average Capacity: 9.683972911963883

Max Battery: 98.25883391163141
Min Battery: 59.99837653717971
Max Capacity: 10
Min Capacity: 5
Average Battery: 81.2069238587903
Average Capacity: 9.845977011494252

Max Battery: 99.2046356105253
Min Battery: 59.41299907623401
Max Capacity: 10
Min Capacity: 4
Average Battery: 79.34058424416165
Average Capacity: 9.662844036697248

Max Battery: 99.07963056360614
Min Battery: 61.54005345320716
Max Capacity: 10
Min Capacity: 4
Average Battery: 78.55944748861802
Average Capacity: 9.728337236533958

Max Battery: 98.45085496045056
Min Battery: 59.1960898960518
Max Capacity: 10
Min Capacity: 6
Average Battery: 80.29197222398152
Average Capacity: 9.690243902439024

Max Battery: 97.72567721042842
Min Battery: 54.67961541429361
Max Capacity: 10
Min Capacity: 6
Average Battery: 77.4466662174241
Average Capacity: 9.761797752808988

Max Battery: 98.5534638773852
Min Battery: 56.94708227997779
Max Capacity: 10
Min Capacity: 5
Average Battery: 79.10419965570755
Average Capacity: 9.77027027027027

Max Battery: 98.3236110432714
Min Battery: 58.5251644638823
Max Capacity: 10
Min Capacity: 5
Average Battery: 78.99840068149106
Average Capacity: 9.811965811965813

Max Battery: 97.15472859261763
Min Battery: 53.45255587854886
Max Capacity: 10
Min Capacity: 5
Average Battery: 75.85437379935416
Average Capacity: 9.705494505494505

Max Battery: 98.20027776487235
Min Battery: 58.48010781771758
Max Capacity: 10
Min Capacity: 5
Average Battery: 77.89106542534098
Average Capacity: 9.65

Max Battery: 98.40385425948475
Min Battery: 56.41137933111704
Max Capacity: 10
Min Capacity: 6
Average Battery: 80.48603784364957
Average Capacity: 9.873303167420815

Max Battery: 97.97946808671284
Min Battery: 58.0194729736521
Max Capacity: 10
Min Capacity: 5
Average Battery: 77.10821518939461
Average Capacity: 9.747323340471093

Max Battery: 97.74977489821592
Min Battery: 60.41856933006125
Max Capacity: 10
Min Capacity: 6
Average Battery: 80.55427860736486
Average Capacity: 9.82089552238806

Max Battery: 98.48253885523296
Min Battery: 55.47787090513868
Max Capacity: 10
Min Capacity: 7
Average Battery: 76.44120597221685
Average Capacity: 9.835680751173708

Max Battery: 99.12767552965114
Min Battery: 52.279177893575536
Max Capacity: 10
Min Capacity: 5
Average Battery: 80.04787524426682
Average Capacity: 9.766990291262136

Max Battery: 99.08135903277095
Min Battery: 55.494825759856575
Max Capacity: 10
Min Capacity: 5
Average Battery: 80.47910294144104
Average Capacity: 9.732876712328768

Max Battery: 98.47489776323036
Min Battery: 56.999714324705046
Max Capacity: 10
Min Capacity: 4
Average Battery: 78.39675818306698
Average Capacity: 9.736708860759494

Max Battery: 97.72529155951413
Min Battery: 62.30584768121738
Max Capacity: 10
Min Capacity: 6
Average Battery: 78.7594482839639
Average Capacity: 9.722477064220184

Max Battery: 97.68335162097904
Min Battery: 56.32410761949676
Max Capacity: 10
Min Capacity: 5
Average Battery: 79.72975142232833
Average Capacity: 9.771300448430493

Max Battery: 97.42217462333608
Min Battery: 55.707891400248265
Max Capacity: 10
Min Capacity: 7
Average Battery: 79.68035046960803
Average Capacity: 9.855263157894736

Max Battery: 99.50471753516624
Min Battery: 61.12750181173582
Max Capacity: 10
Min Capacity: 4
Average Battery: 80.96318168658802
Average Capacity: 9.786697247706423

Max Battery: 97.46337890705902
Min Battery: 51.120142710527304
Max Capacity: 10
Min Capacity: 5
Average Battery: 79.05955600715092
Average Capacity: 9.951100244498777

Max Battery: 98.78029265195005
Min Battery: 57.37058996905507
Max Capacity: 10
Min Capacity: 5
Average Battery: 77.03671307351291
Average Capacity: 9.753393665158372

Max Battery: 99.42064185460599
Min Battery: 57.70403106701927
Max Capacity: 10
Min Capacity: 4
Average Battery: 79.67247925355757
Average Capacity: 9.72439024390244

Max Battery: 97.42614496839698
Min Battery: 60.190567848127934
Max Capacity: 10
Min Capacity: 5
Average Battery: 80.41018257840649
Average Capacity: 9.772727272727273

Max Battery: 99.61103605640383
Min Battery: 58.7082517999402
Max Capacity: 10
Min Capacity: 5
Average Battery: 76.78056810381234
Average Capacity: 9.725536992840096

Max Battery: 97.24975627017729
Min Battery: 62.02579761046782
Max Capacity: 10
Min Capacity: 6
Average Battery: 79.85663719125964
Average Capacity: 9.812796208530806

Max Battery: 99.50809666293664
Min Battery: 57.59465635210962
Max Capacity: 10
Min Capacity: 5
Average Battery: 79.23860769505987
Average Capacity: 9.795402298850576

Max Battery: 98.44551761905382
Min Battery: 55.76560799013758
Max Capacity: 10
Min Capacity: 5
Average Battery: 78.55656629492539
Average Capacity: 9.850340136054422

Max Battery: 97.73574894742794
Min Battery: 57.447073675687534
Max Capacity: 10
Min Capacity: 5
Average Battery: 78.8221356106398
Average Capacity: 9.682758620689656

Max Battery: 97.32596044852376
Min Battery: 59.729545508827286
Max Capacity: 10
Min Capacity: 6
Average Battery: 76.01629548063558
Average Capacity: 9.836322869955158

Max Battery: 98.46574682640204
Min Battery: 56.72960519182065
Max Capacity: 10
Min Capacity: 5
Average Battery: 80.70540315102159
Average Capacity: 9.773218142548597

Max Battery: 99.24184716618095
Min Battery: 56.36689305850087
Max Capacity: 10
Min Capacity: 6
Average Battery: 78.74788038928824
Average Capacity: 9.791284403669724

Max Battery: 98.75250013207297
Min Battery: 57.72301336187021
Max Capacity: 10
Min Capacity: 6
Average Battery: 78.07013899911094
Average Capacity: 9.819634703196346

Max Battery: 98.92803799277335
Min Battery: 54.78793207558821
Max Capacity: 10
Min Capacity: 5
Average Battery: 79.35950188408471
Average Capacity: 9.723039215686274

Max Battery: 99.77076988926343
Min Battery: 59.041988234425666
Max Capacity: 10
Min Capacity: 5
Average Battery: 79.369065714809
Average Capacity: 9.782909930715935

Max Battery: 97.83631151148143
Min Battery: 55.46509318934637
Max Capacity: 10
Min Capacity: 4
Average Battery: 75.27153921764437
Average Capacity: 9.69109947643979

Max Battery: 98.21931508671746
Min Battery: 58.842243382466854
Max Capacity: 10
Min Capacity: 5
Average Battery: 80.45230460348166
Average Capacity: 9.68903803131991

Max Battery: 99.3569563639118
Min Battery: 55.15808800216882
Max Capacity: 10
Min Capacity: 6
Average Battery: 79.4125669190734
Average Capacity: 9.699784017278617

Max Battery: 97.02323978785233
Min Battery: 55.9468810344951
Max Capacity: 10
Min Capacity: 5
Average Battery: 78.26674798904335
Average Capacity: 9.700913242009133

Max Battery: 97.7661122487605
Min Battery: 54.76352057874677
Max Capacity: 10
Min Capacity: 4
Average Battery: 78.6696744808928
Average Capacity: 9.732186732186733

Max Battery: 99.28510523301615
Min Battery: 52.13720863636091
Max Capacity: 10
Min Capacity: 6
Average Battery: 78.3653749581874
Average Capacity: 9.750556792873052

Max Battery: 98.55542599235697
Min Battery: 55.509033242088115
Max Capacity: 10
Min Capacity: 6
Average Battery: 78.08383600863249
Average Capacity: 9.731111111111112

Max Battery: 98.93573357772857
Min Battery: 57.71847141924577
Max Capacity: 10
Min Capacity: 5
Average Battery: 78.75815311642776
Average Capacity: 9.797701149425288

Max Battery: 98.15481423622126
Min Battery: 57.44371594135364
Max Capacity: 10
Min Capacity: 6
Average Battery: 78.50061533320013
Average Capacity: 9.810154525386313

Max Battery: 98.85778288638268
Min Battery: 58.94422181153383
Max Capacity: 10
Min Capacity: 7
Average Battery: 78.29156698648049
Average Capacity: 9.81219512195122

Max Battery: 98.10290168818902
Min Battery: 60.048014563128376
Max Capacity: 10
Min Capacity: 5
Average Battery: 80.20431885882375
Average Capacity: 9.748400852878465

Max Battery: 99.39943658133457
Min Battery: 58.704931227726995
Max Capacity: 10
Min Capacity: 4
Average Battery: 80.20026084968669
Average Capacity: 9.765432098765432

Max Battery: 98.21908822516295
Min Battery: 56.711353164363715
Max Capacity: 10
Min Capacity: 4
Average Battery: 76.85937670968742
Average Capacity: 9.665036674816626

Max Battery: 98.70815931568038
Min Battery: 51.94605410626197
Max Capacity: 10
Min Capacity: 4
Average Battery: 77.6328752830698
Average Capacity: 9.708428246013668

Max Battery: 97.55404977909453
Min Battery: 60.61960123578245
Max Capacity: 10
Min Capacity: 5
Average Battery: 79.040233494879
Average Capacity: 9.784188034188034

Max Battery: 99.09161801653009
Min Battery: 55.347939449972166
Max Capacity: 10
Min Capacity: 5
Average Battery: 81.0478864892181
Average Capacity: 9.56492027334852

Max Battery: 99.84430428564335
Min Battery: 60.832093179572915
Max Capacity: 10
Min Capacity: 5
Average Battery: 81.14404083822143
Average Capacity: 9.648780487804878

Max Battery: 98.10009547244671
Min Battery: 56.90924925016554
Max Capacity: 10
Min Capacity: 6
Average Battery: 77.98793145524135
Average Capacity: 9.73522975929978

Max Battery: 97.66621661761477
Min Battery: 55.43552381530523
Max Capacity: 10
Min Capacity: 6
Average Battery: 79.50905306064601
Average Capacity: 9.860813704496788

Max Battery: 98.86043598712715
Min Battery: 53.673229133797584
Max Capacity: 10
Min Capacity: 4
Average Battery: 79.5085937840794
Average Capacity: 9.721276595744682

Max Battery: 99.54812577716784
Min Battery: 56.83977334544008
Max Capacity: 10
Min Capacity: 4
Average Battery: 78.25725023753675
Average Capacity: 9.665919282511211

Max Battery: 97.99420565252231
Min Battery: 59.903019607116796
Max Capacity: 10
Min Capacity: 6
Average Battery: 78.28975701706429
Average Capacity: 9.763218390804598

Max Battery: 98.12192549334392
Min Battery: 56.565717413102085
Max Capacity: 10
Min Capacity: 5
Average Battery: 78.48228860732968
Average Capacity: 9.724770642201834

