Cycle	Cumulative Occupancy

0	990.0
1	2720.0
2	5260.0
3	8390.0
4	12130.0
5	16740.0
6	22130.0
7	28230.0
8	35060.0
9	42450.0
10	50740.0
11	59620.0
12	69040.0
13	79150.0
14	89670.0
15	100650.0
16	111980.0
17	123640.0
18	135480.0
19	147430.0
20	159650.0
21	171970.0
22	184360.0
23	196800.0
24	209200.0
25	221690.0
26	234230.0
27	246520.0
28	258670.0
29	270580.0
30	282270.0
31	293810.0
32	305260.0
33	316520.0
34	327600.0
35	338550.0
36	349360.0
37	359940.0
38	370310.0
39	380470.0
40	390720.0
41	400830.0
42	410790.0
43	420560.0
44	430180.0
45	439630.0
46	448870.0
47	457880.0
48	466580.0
49	475100.0
50	483520.0
51	491710.0
52	499780.0
53	507680.0
54	515440.0
55	523470.0
56	531270.0
57	538920.0
58	546360.0
59	553570.0
60	560740.0
61	567780.0
62	574700.0
63	581480.0
64	588070.0
65	594580.0
66	600920.0
67	607110.0
68	613260.0
69	619250.0
70	625210.0
71	631090.0
72	636900.0
73	642470.0
74	647920.0
75	653400.0
76	658750.0
77	663990.0
78	669170.0
79	674290.0
80	679670.0
81	684980.0
82	690190.0
83	695290.0
84	700360.0
85	705500.0
86	710550.0
87	715470.0
88	720310.0
89	725090.0
90	729860.0
91	734650.0
92	739400.0
93	744070.0
94	748630.0
95	753240.0
96	757770.0
97	762190.0
98	766540.0
99	770850.0
100	775320.0
101	779750.0
102	784090.0
103	788380.0
104	792560.0
105	796750.0
106	800890.0
107	805000.0
108	808990.0
109	812890.0
110	816840.0
111	820740.0
112	824620.0
113	828470.0
114	832240.0
115	836060.0
116	839830.0
117	843560.0
118	847240.0
119	850890.0
120	854610.0
121	858310.0
122	861960.0
123	865570.0
124	869110.0
125	872730.0
126	876330.0
127	879920.0
128	883460.0
129	886930.0
130	890510.0
131	894050.0
132	897560.0
133	901020.0
134	904440.0
135	907940.0
136	911410.0
137	914860.0
138	918290.0
139	921670.0
140	925130.0
141	928560.0
142	931990.0
143	935400.0
144	938800.0
145	942300.0
146	945740.0
147	949180.0
148	952600.0
149	956000.0
150	959490.0
151	962970.0
152	966430.0
153	969880.0
154	973320.0
155	977650.0
156	981980.0
157	986270.0
158	990500.0
159	994720.0
160	999010.0
161	1003280.0
162	1007550.0
163	1011780.0
164	1015960.0
165	1020220.0
166	1024450.0
167	1028660.0
168	1032830.0
169	1036980.0
170	1041220.0
171	1045420.0
172	1049600.0
173	1053770.0
174	1057910.0
175	1062220.0
176	1066490.0
177	1070730.0
178	1074950.0
179	1079150.0
180	1083420.0
181	1087660.0
182	1091870.0
183	1096070.0
184	1100240.0
185	1104490.0
186	1108740.0
187	1112980.0
188	1117190.0
189	1121390.0
190	1125730.0
191	1130040.0
192	1134330.0
193	1138620.0
194	1142900.0
195	1147260.0
196	1151580.0
197	1155880.0
198	1160170.0
199	1164460.0
200	1168810.0
201	1173150.0
202	1177480.0
203	1181810.0
204	1186130.0
205	1190540.0
206	1194930.0
207	1199310.0
208	1203690.0
209	1208070.0
210	1212550.0
211	1217030.0
212	1221510.0
213	1225970.0
214	1230430.0
215	1234990.0
216	1239530.0
217	1244060.0
218	1248590.0
219	1253110.0
220	1258330.0
221	1263540.0
222	1268720.0
223	1273900.0
224	1279070.0
225	1284320.0
226	1289530.0
227	1294730.0
228	1299900.0
229	1305070.0
230	1310330.0
231	1315570.0
232	1320810.0
233	1326020.0
234	1331230.0
235	1336530.0
236	1341810.0
237	1347080.0
238	1352350.0
239	1357610.0
240	1362970.0
241	1368330.0
242	1373690.0
243	1379040.0
244	1384370.0
245	1389850.0
246	1395320.0
247	1400770.0
248	1406190.0
249	1411610.0
250	1417010.0
251	1422390.0
252	1427760.0
253	1433080.0
254	1438390.0
255	1443690.0
256	1448990.0
257	1454280.0
258	1459530.0
259	1464770.0
260	1470010.0
261	1475240.0
262	1480460.0
263	1485670.0
264	1490870.0
265	1496050.0
266	1501230.0
267	1506410.0
268	1511580.0
269	1516740.0
270	1521890.0
271	1527040.0
272	1532190.0
273	1537330.0
274	1542470.0
275	1547610.0
276	1552730.0
277	1557840.0
278	1562940.0
279	1568030.0
280	1573120.0
281	1578210.0
282	1583290.0
283	1588340.0
284	1593380.0
285	1598420.0
286	1603450.0
287	1608480.0
288	1613510.0
289	1618540.0
290	1623570.0
291	1628600.0
292	1633620.0
293	1638640.0
294	1643650.0
295	1648660.0
296	1653660.0
297	1658660.0
298	1663660.0
299	1668660.0
300	1673660.0
301	1678660.0
302	1683660.0
303	1688660.0
304	1693660.0
305	1698660.0
306	1703660.0
307	1708660.0
308	1713660.0
309	1718660.0
310	1723660.0
311	1728660.0
312	1733660.0
313	1738660.0
314	1743660.0
315	1748660.0
316	1753660.0
317	1758660.0
318	1763660.0
319	1768660.0
320	1773660.0
321	1778660.0
322	1783660.0
323	1788660.0
324	1793660.0
325	1798660.0
326	1803660.0
327	1808660.0
328	1813660.0
329	1818660.0
330	1823660.0
331	1828660.0
332	1833660.0
333	1838660.0
334	1843660.0
335	1848660.0
336	1853660.0
337	1858660.0
338	1863660.0
339	1868660.0
340	1873660.0
341	1878660.0
342	1883660.0
343	1888660.0
344	1893660.0
345	1898660.0
346	1903660.0
347	1908660.0
348	1913660.0
349	1918660.0
350	1923660.0
351	1928660.0
352	1933660.0
353	1938660.0
354	1943660.0
355	1948660.0
356	1953660.0
357	1958660.0
358	1963660.0
359	1968660.0
360	1973660.0
361	1978660.0
362	1983660.0
363	1988660.0
364	1993660.0
365	1998660.0
366	2003660.0
367	2008660.0
368	2013660.0
369	2018660.0
370	2023660.0
371	2028660.0
372	2033660.0
373	2038660.0
374	2043660.0
375	2048660.0
376	2053660.0
377	2058660.0
378	2063660.0
379	2068660.0
380	2073660.0
381	2078660.0
382	2083660.0
383	2088660.0
384	2093660.0
385	2098660.0
386	2103660.0
387	2108660.0
388	2113660.0
389	2118660.0
390	2123660.0
391	2128660.0
392	2133660.0
393	2138660.0
394	2143660.0
395	2148660.0
396	2153660.0
397	2158660.0
398	2163660.0
399	2168660.0
400	2173660.0
401	2178660.0
402	2183660.0
403	2188660.0
404	2193660.0
405	2198660.0
406	2203660.0
407	2208660.0
408	2213660.0
409	2218660.0
410	2223660.0
411	2228660.0
412	2233660.0
413	2238660.0
414	2243660.0
415	2248660.0
416	2253660.0
417	2258660.0
418	2263660.0
419	2268660.0
420	2273660.0
421	2278660.0
422	2283660.0
423	2288660.0
424	2293660.0
425	2298660.0
426	2303660.0
427	2308660.0
428	2313660.0
429	2318660.0
430	2323660.0
431	2328660.0
432	2333660.0
433	2338660.0
434	2343660.0
435	2348660.0
436	2353660.0
437	2358660.0
438	2363660.0
439	2368660.0
440	2373660.0
441	2378660.0
442	2383660.0
443	2388660.0
444	2393660.0
445	2398660.0
446	2403660.0
447	2408660.0
448	2413660.0
449	2418660.0
450	2423660.0
451	2428660.0
452	2433660.0
453	2438660.0
454	2443660.0
455	2448660.0
456	2453660.0
457	2458660.0
458	2463660.0
459	2468660.0
460	2473660.0
461	2478660.0
462	2483660.0
463	2488660.0
464	2493660.0
465	2498660.0
466	2503660.0
467	2508660.0
468	2513660.0
469	2518660.0
470	2523660.0
471	2528660.0
472	2533660.0
473	2538660.0
474	2543660.0
475	2548660.0
476	2553660.0
477	2558660.0
478	2563660.0
479	2568660.0
480	2573660.0
481	2578660.0
482	2583660.0
483	2588660.0
484	2593660.0
485	2598660.0
486	2603660.0
487	2608660.0
488	2613660.0
489	2618660.0
490	2623660.0
491	2628660.0
492	2633660.0
493	2638660.0
494	2643660.0
495	2648660.0
496	2653660.0
497	2658660.0
498	2663660.0
499	2668660.0
