Cycle	Now Cost	Average Cost	Number of Replication

0	446	446.0	348
1	199	322.5	272
2	182	275.6666666666667	344
3	101	232.0	256
4	128	211.2	332
5	412	244.66666666666666	352
6	162	232.85714285714286	304
7	138	221.0	320
8	113	209.0	316
9	114	199.5	264
10	340	212.27272727272728	368
11	151	207.16666666666666	320
12	121	200.53846153846155	284
13	175	198.71428571428572	348
14	108	192.66666666666666	284
15	195	192.8125	268
16	129	189.05882352941177	252
17	84	183.22222222222223	164
18	102	178.94736842105263	172
19	93	174.65	188
20	189	175.33333333333334	176
21	104	172.0909090909091	160
22	101	169.0	120
23	61	164.5	100
24	70	160.72	92
25	161	160.73076923076923	72
26	80	157.74074074074073	72
27	58	154.17857142857142	56
28	21	149.58620689655172	28
29	16	145.13333333333333	20
30	194	146.70967741935485	72
31	78	144.5625	44
32	771	163.54545454545453	29
33	39	159.88235294117646	32
34	14	155.71428571428572	12
35	30	152.22222222222223	24
36	55	149.59459459459458	24
37	31	146.47368421052633	24
38	9	142.94871794871796	12
39	31	140.15	20
40	33	137.53658536585365	16
41	42	135.26190476190476	16
42	24	132.67441860465115	16
43	21	130.13636363636363	8
44	25	127.8	8
45	42	125.93478260869566	16
46	33	123.95744680851064	12
47	3235	188.77083333333334	9
48	7	185.0612244897959	4
49	45	182.26	8
50	5433	285.2156862745098	6
51	9	279.90384615384613	8
52	0	274.62264150943395	0
53	13	269.77777777777777	8
54	7	265.0	8
55	1245	282.5	12
56	676	289.4035087719298	13
57	17	284.7068965517241	8
58	471	287.864406779661	9
59	450	290.56666666666666	1
60	29	286.27868852459017	12
61	3837	343.5483870967742	6
62	6	338.1904761904762	4
63	750	344.625	5
64	28	339.75384615384615	8
65	18	334.8787878787879	4
66	6113	421.1194029850746	12
67	684	424.9852941176471	9
68	14	419.0289855072464	4
69	758	423.87142857142857	1
70	2216	449.11267605633805	3
71	779	453.69444444444446	1
72	857	459.2191780821918	6
73	29	453.4054054054054	8
74	11	447.50666666666666	4
75	6065	521.421052631579	7
76	25	514.974025974026	12
77	0	508.37179487179486	0
78	0	501.9367088607595	0
79	0	495.6625	0
80	816	499.61728395061726	5
81	0	493.5243902439024	0
82	0	487.578313253012	0
83	0	481.7738095238095	0
84	0	476.1058823529412	0
85	7089	553.0	9
86	810	555.9540229885057	5
87	524	555.5909090909091	1
88	1353	564.5505617977528	6
89	1354	573.3222222222222	2
90	2414	593.5494505494505	8
91	3211	622.0	9
92	5593	675.4516129032259	7
93	1170	680.7127659574468	2
94	0	673.5473684210526	0
95	9710	767.6770833333334	16
96	3949	800.4742268041238	7
97	4502	838.2448979591836	9
98	3073	860.8181818181819	9
99	1835	870.56	4
100	4799	909.4554455445544	18
101	1494	915.1862745098039	6
102	0	906.3009708737864	0
103	0	897.5865384615385	0
104	1622	904.4857142857143	8
105	8	896.0283018867924	4
106	0	887.6542056074767	0
107	543	884.4629629629629	1
108	2022	894.8990825688073	4
109	4	886.8	4
110	3232	907.927927927928	5
111	291	902.4196428571429	1
112	822	901.70796460177	5
113	2637	916.9298245614035	5
114	497	913.2782608695652	1
115	5064	949.0603448275862	9
116	0	940.9487179487179	0
117	3815	965.3050847457627	5
118	0	957.1932773109244	0
119	2899	973.375	4
120	4576	1003.1487603305785	6
121	2771	1017.639344262295	4
122	467	1013.1626016260162	1
123	827	1011.6612903225806	2
124	1635	1016.648	2
125	6165	1057.5079365079366	11
126	2317	1067.4251968503936	4
127	618	1063.9140625	1
128	3764	1084.84496124031	6
129	478	1080.176923076923	1
130	8921	1140.030534351145	10
131	2571	1150.871212121212	3
132	887	1148.8872180451128	1
133	12225	1231.544776119403	16
134	1258	1231.7407407407406	2
135	21309	1379.3676470588234	23
136	1005	1376.6350364963503	2
137	15171	1476.5942028985507	18
138	0	1465.9712230215828	0
139	0	1455.5	0
140	15365	1554.1489361702127	21
141	5852	1584.4154929577464	7
142	3540	1598.090909090909	4
143	4527	1618.4305555555557	6
144	0	1607.2689655172414	0
145	5685	1635.1986301369864	8
146	2349	1640.0544217687075	7
147	1610	1639.8513513513512	2
148	2306	1644.3221476510066	3
149	0	1633.36	0
150	1869	1634.9205298013244	2
151	0	1624.1644736842106	0
152	8089	1666.4183006535948	10
153	3268	1676.8181818181818	4
154	15764	1767.7032258064517	19
155	6181	1795.9935897435898	10
156	11970	1860.7961783439491	16
157	2231	1863.139240506329	3
158	14901	1945.138364779874	18
159	2859	1950.85	3
160	27	1938.9006211180124	4
161	11346	1996.969135802469	18
162	11936	2057.9447852760736	14
163	1000	2051.493902439024	1
164	10110	2100.3333333333335	13
165	4511	2114.855421686747	7
166	1035	2108.3892215568862	2
167	0	2095.839285714286	0
168	4917	2112.5325443786983	7
169	9082	2153.529411764706	12
170	7345	2183.8888888888887	10
171	7337	2213.8488372093025	10
172	3057	2218.722543352601	4
173	3269	2224.7586206896553	6
174	1228	2219.062857142857	2
175	2655	2221.5397727272725	3
176	11085	2271.6158192090397	13
177	8520	2306.7191011235955	11
178	5745	2325.927374301676	7
179	1027	2318.711111111111	2
180	0	2305.9005524861877	0
181	2999	2309.7087912087914	4
182	6861	2334.5792349726776	10
183	9659	2374.3858695652175	13
184	1274	2368.437837837838	2
185	9706	2407.8870967741937	14
186	5915	2426.6417112299464	8
187	2328	2426.1170212765956	2
188	6201	2446.089947089947	10
189	5895	2464.242105263158	9
190	4296	2473.832460732984	9
191	2931	2476.2135416666665	3
192	1452	2470.9067357512954	2
193	0	2458.1701030927834	0
194	0	2445.5641025641025	0
195	17599	2522.877551020408	22
196	7271	2546.979695431472	10
197	2068	2544.560606060606	3
198	1058	2537.0904522613064	2
199	613	2527.47	1
200	2355	2526.6119402985073	3
201	18511	2605.7425742574255	21
202	5164	2618.344827586207	6
203	10145	2655.2401960784314	14
204	16695	2723.7268292682925	24
205	3137	2725.733009708738	4
206	4285	2733.2657004830917	6
207	6569	2751.706730769231	10
208	1009	2743.3684210526317	2
209	2457	2742.004761904762	4
210	6066	2757.7582938388628	7
211	11455	2798.7830188679245	15
212	2289	2796.389671361502	3
213	11652	2837.771028037383	13
214	3822	2842.3488372093025	5
215	13837	2893.25	17
216	0	2879.917050691244	0
217	6698	2897.4311926605506	9
218	29632	3019.5068493150684	36
219	12821	3064.059090909091	15
220	14648	3116.475113122172	17
221	3526	3118.3198198198197	6
222	8323	3141.6591928251123	10
223	1445	3134.0848214285716	2
224	9951	3164.382222222222	12
225	4039	3168.2522123893805	9
226	9335	3195.418502202643	13
227	8994	3220.8508771929824	12
228	5252	3229.720524017467	8
229	2607	3227.013043478261	3
230	8433	3249.5497835497836	9
231	2132	3244.7327586206898	4
232	0	3230.8068669527897	0
233	11047	3264.209401709402	18
234	940	3254.31914893617	1
235	10176	3283.648305084746	13
236	9649	3310.506329113924	14
237	10075	3338.9285714285716	11
238	3982	3341.6192468619247	5
239	14571	3388.4083333333333	20
240	8461	3409.4564315352695	11
241	1728	3402.50826446281	2
242	17346	3459.8888888888887	22
243	5958	3470.127049180328	10
244	0	3455.9632653061226	0
245	0	3441.9146341463415	0
246	1777	3435.174089068826	2
247	9890	3461.201612903226	13
248	3003	3459.3614457831327	5
249	9445	3483.304	12
250	2072	3477.6812749003984	5
251	20844	3546.595238095238	31
252	8294	3565.3596837944665	12
253	10014	3590.748031496063	12
254	7576	3606.3764705882354	12
255	1043	3596.36328125	2
256	7944	3613.280155642023	13
257	780	3602.298449612403	1
258	8820	3622.4440154440153	13
259	2943	3619.8307692307694	3
260	9755	3643.337164750958	13
261	0	3629.4312977099235	0
262	8490	3647.9125475285173	12
263	0	3634.094696969697	0
264	11257	3662.8603773584905	16
265	2581	3658.7932330827066	3
266	10526	3684.5131086142324	12
267	686	3673.3246268656717	1
268	0	3659.6691449814125	0
269	0	3646.114814814815	0
270	0	3632.660516605166	0
271	9141	3652.9117647058824	12
272	8709	3671.4322344322345	12
273	4298	3673.71897810219	7
274	17921	3725.5272727272727	24
275	363	3713.3442028985505	1
276	1560	3705.5703971119133	2
277	0	3692.2410071942445	0
278	18203	3744.2508960573477	23
279	5837	3751.725	8
280	7828	3766.2313167259786	11
281	0	3752.875886524823	0
282	10702	3777.4310954063603	14
283	7508	3790.5669014084506	10
284	2621	3786.463157894737	4
285	1306	3777.7902097902097	2
286	401	3766.0243902439024	1
287	5137	3770.784722222222	7
288	10391	3793.6920415224913	15
289	12329	3823.1241379310345	20
290	5694	3829.553264604811	10
291	5432	3835.041095890411	11
292	365	3823.19795221843	1
293	1665	3815.8571428571427	2
294	1100	3806.650847457627	2
295	0	3793.7905405405404	0
296	14103	3828.5016835016836	21
297	8981	3845.7919463087246	13
298	1002	3836.2809364548493	2
299	13350	3867.9933333333333	20
300	979	3858.3953488372094	3
301	7821	3871.5165562913908	10
302	7081	3882.108910891089	11
303	0	3869.3388157894738	0
304	20961	3925.377049180328	25
305	571	3914.4150326797385	1
306	2846	3910.9348534201954	3
307	13405	3941.7597402597403	15
308	8071	3955.1229773462783	10
309	18037	4000.548387096774	21
310	33332	4094.861736334405	39
311	977	4084.86858974359	1
312	2251	4079.0095846645368	3
313	1515	4070.8439490445858	2
314	26307	4141.434920634921	29
315	15460	4177.2531645569625	18
