Cycle	Now Cost	Average Cost	Number of Replication

0	1849	1849.0	348
1	348	1098.5	272
2	219	805.3333333333334	344
3	94	627.5	256
4	115	525.0	332
5	2108	788.8333333333334	352
6	178	701.5714285714286	304
7	119	628.75	320
8	102	570.2222222222222	316
9	103	523.5	264
10	2775	728.1818181818181	368
11	187	683.0833333333334	320
12	165	643.2307692307693	284
13	317	619.9285714285714	348
14	136	587.6666666666666	284
15	831	602.875	268
16	257	582.5294117647059	252
17	161	559.1111111111111	164
18	219	541.2105263157895	172
19	205	524.4	188
20	927	543.5714285714286	176
21	216	528.6818181818181	160
22	190	513.9565217391304	120
23	83	496.0	100
24	126	481.2	92
25	1403	516.6538461538462	72
26	115	501.77777777777777	72
27	151	489.25	56
28	60	474.44827586206895	28
29	13	459.06666666666666	20
30	1548	494.19354838709677	72
31	125	482.65625	44
32	261	475.93939393939394	28
33	77	464.20588235294116	32
34	12	451.2857142857143	12
35	4	438.8611111111111	24
36	241	433.5135135135135	24
37	51	423.44736842105266	24
38	15	412.97435897435895	12
39	43	403.725	20
40	120	396.8048780487805	16
41	127	390.3809523809524	16
42	38	382.1860465116279	16
43	191	377.84090909090907	8
44	127	372.26666666666665	8
45	268	370.0	16
46	205	366.48936170212767	12
47	45	359.7916666666667	4
48	28	353.0204081632653	4
49	568	357.32	8
50	0	350.3137254901961	0
51	136	346.1923076923077	8
52	0	339.66037735849056	0
53	7	333.5	8
54	16	327.72727272727275	8
55	66	323.05357142857144	8
56	1006	335.03508771929825	12
57	45	330.0344827586207	8
58	48	325.2542372881356	8
59	0	319.8333333333333	0
60	495	322.7049180327869	12
61	0	317.5	0
62	21	312.7936507936508	4
63	66	308.9375	4
64	658	314.3076923076923	8
65	171	312.1363636363636	4
66	28	307.8955223880597	4
67	659	313.05882352941177	8
68	1	308.536231884058	4
69	0	304.12857142857143	0
70	0	299.84507042253523	0
71	0	295.68055555555554	0
72	325	296.0821917808219	4
73	100	293.43243243243245	8
74	10	289.6533333333333	4
75	0	285.8421052631579	0
76	256	285.45454545454544	12
77	0	281.79487179487177	0
78	0	278.2278481012658	0
79	0	274.75	0
80	28	271.7037037037037	4
81	0	268.390243902439	0
82	0	265.1566265060241	0
83	0	262.0	0
84	0	258.91764705882355	0
85	0	255.90697674418604	0
86	1	252.97701149425288	4
87	0	250.10227272727272	0
88	120	248.64044943820224	4
89	0	245.87777777777777	0
90	153	244.85714285714286	4
91	190	244.2608695652174	4
92	0	241.63440860215053	0
93	0	239.06382978723406	0
94	0	236.54736842105262	0
95	0	234.08333333333334	0
96	0	231.6701030927835	0
97	0	229.30612244897958	0
98	496	232.0	4
99	0	229.68	0
100	748	234.8118811881188	8
101	528	237.68627450980392	4
102	0	235.37864077669903	0
103	0	233.1153846153846	0
104	190	232.7047619047619	4
105	21	230.70754716981133	4
106	0	228.55140186915887	0
107	0	226.4351851851852	0
108	0	224.3577981651376	0
109	15	222.45454545454547	4
110	0	220.45045045045046	0
111	0	218.48214285714286	0
112	528	221.2212389380531	4
113	0	219.28070175438597	0
114	0	217.37391304347827	0
115	0	215.5	0
116	0	213.65811965811966	0
117	0	211.84745762711864	0
118	0	210.0672268907563	0
119	0	208.31666666666666	0
120	0	206.59504132231405	0
121	0	204.9016393442623	0
122	0	203.2357723577236	0
123	0	201.59677419354838	0
124	0	199.984	0
125	0	198.3968253968254	0
126	0	196.83464566929135	0
127	0	195.296875	0
128	0	193.7829457364341	0
129	0	192.2923076923077	0
130	0	190.82442748091603	0
131	0	189.37878787878788	0
132	0	187.95488721804512	0
133	0	186.55223880597015	0
134	0	185.17037037037036	0
135	0	183.80882352941177	0
136	0	182.46715328467153	0
137	0	181.14492753623188	0
138	0	179.84172661870502	0
139	0	178.55714285714285	0
140	0	177.29078014184398	0
141	0	176.04225352112675	0
142	0	174.8111888111888	0
143	0	173.59722222222223	0
144	0	172.4	0
145	0	171.21917808219177	0
