Cycle	Now Cost	Average Cost	Number of Replication
248	3985	1646.0160642570281	12
249	3326	1652.736	10
250	2008	1654.1513944223107	6
251	2320	1656.7936507936508	7
252	2636	1660.6640316205533	8
253	2627	1664.4685039370079	8
254	1946	1665.5725490196078	6
255	2277	1667.9609375	7
256	4996	1680.9105058365758	15
257	3352	1687.3875968992247	10
258	1981	1688.5212355212354	6
259	966	1685.7423076923078	3
260	1964	1686.808429118774	6
261	3250	1692.7748091603053	10
262	1972	1693.8365019011408	6
263	3022	1698.8674242424242	9
264	2974	1703.6792452830189	9
265	3254	1709.5075187969924	10
266	5274	1722.8576779026216	16
267	2934	1727.3768656716418	9
268	2949	1731.918215613383	9
269	4931	1743.7666666666667	15
270	4227	1752.929889298893	13
271	982	1750.0955882352941	3
272	4199	1759.065934065934	13
273	2669	1762.3868613138686	8
274	3314	1768.0290909090909	10
275	2654	1771.2391304347825	8
276	4005	1779.3032490974729	12
277	2958	1783.5431654676258	9
278	3993	1791.4623655913979	12
279	960	1788.4928571428572	3
280	3296	1793.8576512455516	10
281	4281	1802.677304964539	13
282	2906	1806.5759717314488	9
283	3044	1810.9330985915492	9
284	3025	1815.1929824561403	9
285	1978	1815.7622377622379	6
286	2638	1818.6271777003485	8
287	3651	1824.9895833333333	11
288	3721	1831.5501730103806	11
289	3242	1836.4137931034484	10
290	3918	1843.5670103092784	12
291	2954	1847.3698630136987	9
292	2254	1848.7576791808874	7
293	3007	1852.6972789115646	9
294	1656	1852.0305084745762	5
295	2662	1854.7668918918919	8
296	1935	1855.037037037037	6
297	314	1849.8657718120805	1
298	2008	1850.3946488294314	6
299	2346	1852.0466666666666	7
300	1353	1850.3887043189368	4
301	1299	1848.5629139072848	4
302	1318	1846.8118811881188	4
303	1658	1846.1907894736842	5
304	6158	1860.327868852459	19
305	638	1856.3333333333333	2
306	2323	1857.8534201954396	7
307	3298	1862.5292207792209	10
308	2303	1863.9546925566342	7
309	2615	1866.3774193548388	8
310	2643	1868.8745980707395	8
311	1302	1867.0576923076924	4
312	1993	1867.4600638977636	6
313	2601	1869.7961783439491	8
314	997	1867.025396825397	3
315	3012	1870.6487341772151	9
316	2264	1871.8895899053628	7
317	2951	1875.2830188679245	9
318	2245	1876.4420062695924	7
319	2260	1877.640625	7
320	1991	1877.993769470405	6
321	966	1875.1614906832299	3
322	4634	1883.702786377709	14
323	3260	1887.9506172839506	10
324	1011	1885.2523076923078	3
325	2726	1887.8312883435583	8
326	1304	1886.045871559633	4
327	1650	1885.3262195121952	5
328	1639	1884.5775075987842	5
329	3254	1888.7272727272727	10
330	2269	1889.8761329305137	7
331	2670	1892.2259036144578	8
332	1961	1892.4324324324325	6
333	1019	1889.817365269461	3
334	1719	1889.307462686567	5
335	1631	1888.5386904761904	5
336	1310	1886.8219584569733	4
337	646	1883.1508875739646	2
338	2277	1884.3126843657817	7
339	1667	1883.6735294117648	5
340	1343	1882.0879765395894	4
341	659	1878.5116959064328	2
342	3280	1882.597667638484	10
343	3264	1886.6133720930231	10
344	671	1883.0898550724637	2
345	1622	1882.3352601156068	5
346	638	1878.7492795389048	2
347	2932	1881.7758620689656	9
348	687	1878.352435530086	2
349	975	1875.7714285714285	3
350	1642	1875.1054131054132	5
351	1619	1874.377840909091	5
352	1304	1872.7620396600566	4
353	1633	1872.084745762712	5
354	710	1868.8112676056337	2
355	2623	1870.9297752808989	8
356	0	1865.689075630252	0
357	990	1863.2430167597765	3
358	3282	1867.1949860724235	10
359	1997	1867.5555555555557	6
360	1318	1866.03324099723	4
361	1304	1864.4806629834254	4
362	2670	1866.6997245179064	8
363	2413	1868.2005494505495	7
364	2292	1869.3616438356164	7
365	626	1865.964480874317	2
366	2331	1867.2316076294278	7
367	1018	1864.9239130434783	3
368	2320	1866.1571815718157	7
369	1009	1863.8405405405406	3
370	3323	1867.7735849056603	10
371	2059	1868.2876344086021	6
372	1010	1865.9865951742627	3
373	657	1862.7540106951872	2
374	986	1860.416	3
375	2035	1860.8803191489362	6
376	1341	1859.5013262599468	4
377	324	1855.4391534391534	1
378	1012	1853.2137203166226	3
379	1993	1853.5815789473684	6
380	0	1848.716535433071	0
381	1635	1848.1570680628272	5
382	672	1845.0861618798956	2
383	1948	1845.3541666666667	6
384	333	1841.425974025974	1
385	325	1837.4974093264248	1
386	1319	1836.157622739018	4
387	983	1833.958762886598	3
388	2358	1835.305912596401	7
389	1650	1834.8307692307692	5
390	1041	1832.8005115089513	3
391	1005	1830.688775510204	3
392	970	1828.498727735369	3
393	0	1823.8578680203045	0
394	1636	1823.3822784810127	5
395	652	1820.4242424242425	2
396	997	1818.3501259445843	3
397	677	1815.4824120603016	2
398	655	1812.5739348370928	2
399	1006	1810.5575	3
400	331	1806.8678304239402	1
401	685	1804.0771144278608	2
402	1627	1803.6377171215881	5
403	624	1800.7178217821781	2
404	1009	1798.762962962963	3
405	333	1795.152709359606	1
406	1012	1793.2285012285013	3
407	659	1790.4485294117646	2
408	314	1786.838630806846	1
409	1287	1785.6195121951218	4
410	990	1783.683698296837	3
411	976	1781.7233009708739	3
412	339	1778.230024213075	1
413	358	1774.7995169082126	1
414	968	1772.855421686747	3
415	324	1769.3725961538462	1
416	1640	1769.062350119904	5
417	324	1765.6052631578948	1
418	1616	1765.2482100238662	5
419	645	1762.5809523809523	2
420	326	1759.16864608076	1
421	322	1755.7630331753555	1
422	662	1753.177304964539	2
423	1623	1752.870283018868	5
424	330	1749.5223529411765	1
425	669	1746.9859154929577	2
426	318	1743.639344262295	1
427	321	1740.3154205607477	1
428	324	1737.013986013986	1
429	1683	1736.8883720930232	5
430	0	1732.858468677494	0
431	1000	1731.162037037037	3
432	325	1727.9145496535796	1
433	0	1723.9331797235022	0
434	0	1719.9701149425287	0
435	1639	1719.7844036697247	5
436	0	1715.8489702517163	0
437	674	1713.4703196347032	2
438	0	1709.5671981776766	0
439	0	1705.6818181818182	0
440	996	1704.0725623582766	3
441	332	1700.9683257918552	1
442	975	1699.3295711060948	3
443	315	1696.2117117117118	1
444	635	1693.8269662921348	2
445	661	1691.5112107623318	2
446	0	1687.7270693512305	0
447	0	1683.9598214285713	0
448	319	1680.9198218262807	1
449	0	1677.1844444444444	0
450	0	1673.4656319290466	0
451	0	1669.763274336283	0
452	973	1668.2251655629138	3
453	0	1664.5506607929515	0
454	0	1660.8923076923077	0
455	0	1657.25	0
456	326	1654.3369803063458	1
457	0	1650.7248908296942	0
458	0	1647.1285403050108	0
459	647	1644.9543478260869	2
460	347	1642.1388286334056	1
461	0	1638.5844155844156	0
462	333	1635.7645788336933	1
463	322	1632.9331896551723	1
464	316	1630.101075268817	1
465	0	1626.6030042918455	0
466	0	1623.119914346895	0
467	307	1620.3076923076924	1
468	0	1616.8528784648188	0
469	0	1613.4127659574467	0
470	0	1609.9872611464968	0
471	0	1606.5762711864406	0
472	0	1603.1797040169133	0
473	0	1599.7974683544303	0
474	319	1597.101052631579	1
475	0	1593.7457983193278	0
476	0	1590.4046121593292	0
477	315	1587.73640167364	1
478	0	1584.4217118997913	0
479	313	1581.7729166666666	1
480	0	1578.4844074844075	0
481	0	1575.2095435684648	0
482	0	1571.9482401656314	0
483	0	1568.7004132231405	0
484	314	1566.1134020618556	1
485	0	1562.8909465020577	0
486	0	1559.6817248459959	0
487	0	1556.485655737705	0
488	0	1553.3026584867075	0
489	0	1550.1326530612246	0
490	0	1546.9755600814665	0
491	0	1543.831300813008	0
492	0	1540.6997971602434	0
493	337	1538.2631578947369	1
494	0	1535.1555555555556	0
495	0	1532.0604838709678	0
496	652	1530.2897384305836	2
497	0	1527.2168674698796	0
498	0	1524.1563126252504	0
499	0	1521.108	0
